"Animat","Lifespan","Location x","Location y","Teacher","Reached end"
"Day: 0"
"25","49","19","7","false","false"
"26","43","10","2","false","false"
"27","49","7","4","false","false"
"28","43","9","2","false","false"
"29","49","11","3","false","false"
"30","49","6","8","false","false"
"31","49","19","3","false","false"
"32","49","15","3","false","false"
"33","49","5","5","false","false"
"34","48","18","2","false","false"
"35","49","19","3","false","false"
"37","41","10","2","false","false"
"38","49","9","5","false","false"
"39","47","14","2","false","false"
"40","48","0","2","false","false"
"41","49","14","4","false","false"
"42","49","9","4","false","false"
"44","49","11","5","false","false"
"46","33","14","2","false","false"
"47","49","9","3","false","false"
"49","49","1","10","false","false"
"51","49","13","3","false","false"
"52","49","20","6","false","false"
"53","49","18","3","false","false"
"55","49","1","4","false","false"
"56","43","6","2","false","false"
"57","49","20","4","false","false"
"58","48","17","2","false","false"
"59","49","19","2","false","false"
"60","41","7","2","false","false"
"61","49","9","3","false","false"
"62","49","9","8","false","false"
"63","49","19","9","false","false"
"64","49","3","6","false","false"
"65","49","6","7","false","false"
"66","47","9","2","false","false"
"67","49","4","8","false","false"
"68","49","20","8","false","false"
"69","49","11","4","false","false"
"70","49","7","5","false","false"
"71","49","18","4","false","false"
"72","49","0","7","false","false"
"73","49","0","3","false","false"
"74","49","12","4","false","false"
"75","49","2","2","false","false"
"76","36","10","2","false","false"
"77","49","20","12","false","false"
"78","49","18","3","false","false"
"79","49","15","2","false","false"
"80","49","2","6","false","false"
"81","49","16","4","false","false"
"82","49","6","9","false","false"
"Day: 49"
"0","48","5","2","true","false"
"1","50","10","8","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","50","16","5","true","false"
"5","50","3","3","true","false"
"6","50","6","4","true","false"
"7","42","15","2","true","false"
"8","50","20","5","true","false"
"9","50","0","4","true","false"
"10","50","14","6","true","false"
"11","38","1","2","true","false"
"12","50","14","3","true","false"
"13","50","9","10","true","false"
"14","50","18","4","true","false"
"15","50","8","2","true","false"
"16","50","20","9","true","false"
"17","50","15","5","false","false"
"18","50","5","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","50","14","4","false","false"
"23","50","15","10","false","false"
"24","50","8","4","false","false"
"25","50","19","6","false","false"
"26","43","10","2","false","false"
"27","50","8","4","false","false"
"28","43","9","2","false","false"
"29","50","10","3","false","false"
"30","50","6","7","false","false"
"31","50","18","3","false","false"
"32","50","14","3","false","false"
"33","50","5","4","false","false"
"34","48","18","2","false","false"
"35","50","18","3","false","false"
"37","41","10","2","false","false"
"38","50","9","4","false","false"
"39","47","14","2","false","false"
"40","48","0","2","false","false"
"41","50","13","4","false","false"
"42","50","9","3","false","false"
"44","50","10","5","false","false"
"46","33","14","2","false","false"
"47","50","8","3","false","false"
"49","50","1","9","false","false"
"51","50","14","3","false","false"
"52","50","20","5","false","false"
"53","50","18","2","false","false"
"55","50","2","4","false","false"
"56","43","6","2","false","false"
"57","50","20","3","false","false"
"58","48","17","2","false","false"
"59","49","19","2","false","false"
"60","41","7","2","false","false"
"61","50","8","3","false","false"
"62","50","10","8","false","false"
"63","50","18","9","false","false"
"64","50","2","6","false","false"
"65","50","7","7","false","false"
"66","47","9","2","false","false"
"67","50","3","8","false","false"
"68","50","20","8","false","false"
"69","50","12","4","false","false"
"70","50","6","5","false","false"
"71","50","17","4","false","false"
"72","50","0","6","false","false"
"73","50","1","3","false","false"
"74","50","14","6","false","false"
"75","49","2","2","false","false"
"76","36","10","2","false","false"
"77","50","20","11","false","false"
"78","50","17","3","false","false"
"79","49","15","2","false","false"
"80","50","1","6","false","false"
"81","50","15","4","false","false"
"82","50","7","9","false","false"
"Day: 50"
"0","48","5","2","true","false"
"1","51","11","8","true","false"
"2","28","10","2","true","false"
"3","41","12","2","true","false"
"4","51","16","4","true","false"
"5","51","3","2","true","false"
"6","51","7","4","true","false"
"7","42","15","2","true","false"
"8","51","20","4","true","false"
"9","51","0","3","true","false"
"10","51","13","6","true","false"
"11","38","1","2","true","false"
"12","51","15","3","true","false"
"13","51","8","10","true","false"
"14","51","19","4","true","false"
"15","50","8","2","true","false"
"16","51","19","9","true","false"
"17","51","14","5","false","false"
"18","51","4","6","false","false"
"20","41","4","2","false","false"
"21","43","2","2","false","false"
"22","51","15","4","false","false"
"23","51","15","9","false","false"
"24","51","9","4","false","false"
"25","51","19","5","false","false"
"26","43","10","2","false","false"
"27","51","8","3","false","false"
"28","43","9","2","false","false"
"29","51","10","2","false","false"
"30","51","6","6","false","false"
"31","51","18","2","false","false"
"32","51","14","2","false","false"
"33","51","5","3","false","false"
"34","48","18","2","false","false"
"35","51","17","3","false","false"
"37","41","10","2","false","false"
"38","51","8","4","false","false"
"39","47","14","2","false","false"
"40","48","0","2","false","false"
"41","51","14","4","false","false"
"42","51","8","3","false","false"
"44","51","9","5","false","false"
"46","33","14","2","false","false"
"47","51","9","3","false","false"
"49","51","0","9","false","false"
"51","51","14","2","false","false"
"52","51","20","5","false","false"
"53","50","18","2","false","false"
"55","51","1","4","false","false"
"56","43","6","2","false","false"
"57","51","19","3","false","false"
"58","48","17","2","false","false"
"59","49","19","2","false","false"
"60","41","7","2","false","false"
"61","51","7","3","false","false"
"62","51","11","8","false","false"
"63","51","18","8","false","false"
"64","51","2","5","false","false"
"65","51","6","7","false","false"
"66","47","9","2","false","false"
"67","51","3","7","false","false"
"68","51","19","8","false","false"
"69","51","11","4","false","false"
"70","51","5","5","false","false"
"71","51","16","4","false","false"
"72","51","1","6","false","false"
"73","51","1","2","false","false"
"74","51","15","6","false","false"
"75","49","2","2","false","false"
"76","36","10","2","false","false"
"77","51","20","10","false","false"
"78","51","17","2","false","false"
"79","49","15","2","false","false"
"80","51","1","5","false","false"
"81","51","15","3","false","false"
"82","51","7","8","false","false"
